ORDER_ID,CUSTOMER_ID,CUSTOMER_NAME,MARKET_SEGMENT,NATION_ID,PRODUCT_ID,PRODUCT_NAME,MANUFACTURER,PRODUCT_TYPE,PRODUCT_SIZE,QUANTITY,GROSS_REVENUE,DISCOUNT_RATE,TAX_RATE,NET_REVENUE,DISCOUNT_AMOUNT,ORDER_DATE,ORDER_MONTH,ORDER_QUARTER,ORDER_YEAR,ORDER_STATUS,SHIP_MODE,PROMOTION_TIER
4383841,75487,Customer#000075487,FURNITURE,12,164967,linen powder royal lime brown,Manufacturer#5,LARGE PLATED NICKEL,36,7.00,14223.72,0.10,0.05,12801.35,1422.37,1996-09-28,1996-09-01,1996-07-01,1996,O,REG AIR,High Discount
4383842,131629,Customer#000131629,MACHINERY,2,183652,firebrick red lawn salmon maroon,Manufacturer#4,ECONOMY BRUSHED COPPER,41,11.00,19092.15,0.10,0.07,17182.94,1909.22,1992-05-29,1992-05-01,1992-04-01,1992,F,TRUCK,High Discount
4383842,131629,Customer#000131629,MACHINERY,2,37772,royal frosted hot turquoise deep,Manufacturer#5,STANDARD BURNISHED TIN,9,33.00,56422.41,0.02,0.01,55293.96,1128.45,1992-05-29,1992-05-01,1992-04-01,1992,F,RAIL,Low Discount
4383842,131629,Customer#000131629,MACHINERY,2,23667,black thistle beige green mint,Manufacturer#1,SMALL BRUSHED STEEL,46,30.00,47719.80,0.10,0.03,42947.82,4771.98,1992-05-29,1992-05-01,1992-04-01,1992,F,FOB,High Discount
4383842,131629,Customer#000131629,MACHINERY,2,155059,deep slate cyan olive lace,Manufacturer#3,MEDIUM BRUSHED BRASS,36,19.00,21166.95,0.00,0.02,21166.95,0.00,1992-05-29,1992-05-01,1992-04-01,1992,F,AIR,No Promotion
4383843,61171,Customer#000061171,HOUSEHOLD,20,139624,seashell dark lavender lace violet,Manufacturer#1,ECONOMY PLATED BRASS,25,3.00,4990.86,0.00,0.05,4990.86,0.00,1996-05-01,1996-05-01,1996-04-01,1996,O,FOB,No Promotion
4383843,61171,Customer#000061171,HOUSEHOLD,20,50054,ghost thistle blush moccasin powder,Manufacturer#5,ECONOMY BRUSHED STEEL,36,17.00,17068.85,0.05,0.05,16215.41,853.44,1996-05-01,1996-05-01,1996-04-01,1996,O,AIR,Medium Discount
4383843,61171,Customer#000061171,HOUSEHOLD,20,41579,turquoise rose wheat cornsilk white,Manufacturer#1,LARGE POLISHED BRASS,12,35.00,53219.95,0.03,0.00,51623.35,1596.60,1996-05-01,1996-05-01,1996-04-01,1996,O,MAIL,Low Discount
4383843,61171,Customer#000061171,HOUSEHOLD,20,15095,aquamarine dim olive honeydew tomato,Manufacturer#3,STANDARD PLATED TIN,26,36.00,36363.24,0.03,0.03,35272.34,1090.90,1996-05-01,1996-05-01,1996-04-01,1996,O,SHIP,Low Discount
4383844,125032,Customer#000125032,BUILDING,20,197663,navajo dodger orange misty sandy,Manufacturer#2,LARGE PLATED STEEL,17,15.00,26409.90,0.10,0.07,23768.91,2640.99,1992-11-17,1992-11-01,1992-10-01,1992,F,REG AIR,High Discount
4383844,125032,Customer#000125032,BUILDING,20,115623,hot blue firebrick papaya olive,Manufacturer#5,SMALL BURNISHED NICKEL,37,23.00,37688.26,0.04,0.08,36180.73,1507.53,1992-11-17,1992-11-01,1992-10-01,1992,F,SHIP,Low Discount
4383844,125032,Customer#000125032,BUILDING,20,66716,metallic lemon cornflower snow navy,Manufacturer#1,LARGE BRUSHED TIN,39,37.00,62260.27,0.00,0.00,62260.27,0.00,1992-11-17,1992-11-01,1992-10-01,1992,F,SHIP,No Promotion
4383845,57523,Customer#000057523,FURNITURE,2,47585,mint gainsboro spring beige honeydew,Manufacturer#4,PROMO POLISHED STEEL,15,22.00,33716.76,0.05,0.04,32030.92,1685.84,1992-12-30,1992-12-01,1992-10-01,1992,F,REG AIR,Medium Discount
4383845,57523,Customer#000057523,FURNITURE,2,149646,cyan orchid papaya misty floral,Manufacturer#5,STANDARD BURNISHED BRASS,7,5.00,8478.20,0.09,0.02,7715.16,763.04,1992-12-30,1992-12-01,1992-10-01,1992,F,RAIL,High Discount
4383845,57523,Customer#000057523,FURNITURE,2,91446,coral ivory magenta sienna dark,Manufacturer#1,MEDIUM ANODIZED NICKEL,42,13.00,18686.72,0.05,0.07,17752.38,934.34,1992-12-30,1992-12-01,1992-10-01,1992,F,MAIL,Medium Discount
4383845,57523,Customer#000057523,FURNITURE,2,116570,cream red peru grey chartreuse,Manufacturer#2,SMALL BRUSHED NICKEL,28,33.00,52356.81,0.00,0.03,52356.81,0.00,1992-12-30,1992-12-01,1992-10-01,1992,F,SHIP,No Promotion
4383845,57523,Customer#000057523,FURNITURE,2,187162,lavender puff dim drab papaya,Manufacturer#3,SMALL BURNISHED BRASS,32,27.00,33727.32,0.09,0.01,30691.86,3035.46,1992-12-30,1992-12-01,1992-10-01,1992,F,SHIP,High Discount
4383845,57523,Customer#000057523,FURNITURE,2,26219,thistle green light cyan slate,Manufacturer#3,MEDIUM PLATED STEEL,36,15.00,17178.15,0.09,0.06,15632.12,1546.03,1992-12-30,1992-12-01,1992-10-01,1992,F,RAIL,High Discount
4383845,57523,Customer#000057523,FURNITURE,2,53422,blanched bisque beige blush white,Manufacturer#1,SMALL BRUSHED BRASS,45,37.00,50890.54,0.05,0.02,48346.01,2544.53,1992-12-30,1992-12-01,1992-10-01,1992,F,MAIL,Medium Discount
4383846,15893,Customer#000015893,AUTOMOBILE,6,57672,spring midnight pink chartreuse bisque,Manufacturer#3,SMALL BURNISHED STEEL,3,35.00,57038.45,0.06,0.08,53616.14,3422.31,1998-03-13,1998-03-01,1998-01-01,1998,O,MAIL,Medium Discount
4383846,15893,Customer#000015893,AUTOMOBILE,6,89588,blanched misty sienna aquamarine pink,Manufacturer#2,ECONOMY BRUSHED COPPER,28,13.00,20508.54,0.06,0.01,19278.03,1230.51,1998-03-13,1998-03-01,1998-01-01,1998,O,FOB,Medium Discount
4383846,15893,Customer#000015893,AUTOMOBILE,6,94377,purple mint brown chocolate chartreuse,Manufacturer#5,SMALL BURNISHED TIN,29,48.00,65825.76,0.10,0.04,59243.18,6582.58,1998-03-13,1998-03-01,1998-01-01,1998,O,REG AIR,High Discount
4383846,15893,Customer#000015893,AUTOMOBILE,6,180808,navajo lemon royal orange cornsilk,Manufacturer#1,SMALL POLISHED BRASS,44,12.00,22665.60,0.09,0.01,20625.70,2039.90,1998-03-13,1998-03-01,1998-01-01,1998,O,SHIP,High Discount
4383847,103444,Customer#000103444,BUILDING,4,176561,floral wheat snow cyan seashell,Manufacturer#5,PROMO BRUSHED COPPER,10,42.00,68777.52,0.10,0.05,61899.77,6877.75,1992-03-20,1992-03-01,1992-01-01,1992,F,REG AIR,High Discount
4383847,103444,Customer#000103444,BUILDING,4,50098,smoke misty indian almond lime,Manufacturer#4,STANDARD POLISHED COPPER,16,19.00,19913.71,0.01,0.08,19714.57,199.14,1992-03-20,1992-03-01,1992-01-01,1992,F,RAIL,Low Discount
4383847,103444,Customer#000103444,BUILDING,4,184333,hot moccasin midnight cream salmon,Manufacturer#1,LARGE ANODIZED COPPER,6,32.00,45354.56,0.10,0.02,40819.10,4535.46,1992-03-20,1992-03-01,1992-01-01,1992,F,AIR,High Discount
4383847,103444,Customer#000103444,BUILDING,4,77341,turquoise chocolate light rose maroon,Manufacturer#4,ECONOMY BURNISHED NICKEL,22,12.00,15820.08,0.02,0.01,15503.68,316.40,1992-03-20,1992-03-01,1992-01-01,1992,F,AIR,Low Discount
4383847,103444,Customer#000103444,BUILDING,4,62462,spring ghost seashell grey midnight,Manufacturer#1,MEDIUM BURNISHED STEEL,40,16.00,22791.36,0.03,0.05,22107.62,683.74,1992-03-20,1992-03-01,1992-01-01,1992,F,REG AIR,Low Discount
4383847,103444,Customer#000103444,BUILDING,4,186352,maroon forest seashell smoke lawn,Manufacturer#2,STANDARD BURNISHED STEEL,18,27.00,38835.45,0.09,0.05,35340.26,3495.19,1992-03-20,1992-03-01,1992-01-01,1992,F,RAIL,High Discount
4383847,103444,Customer#000103444,BUILDING,4,5671,medium royal puff sky saddle,Manufacturer#5,MEDIUM PLATED BRASS,24,4.00,6306.68,0.09,0.00,5739.08,567.60,1992-03-20,1992-03-01,1992-01-01,1992,F,FOB,High Discount
4383872,60811,Customer#000060811,AUTOMOBILE,21,100282,hot peru green misty royal,Manufacturer#1,PROMO BURNISHED NICKEL,48,49.00,62831.72,0.06,0.08,59061.82,3769.90,1995-10-19,1995-10-01,1995-10-01,1995,O,TRUCK,Medium Discount
4383872,60811,Customer#000060811,AUTOMOBILE,21,37880,antique snow ivory cornflower black,Manufacturer#2,PROMO BRUSHED COPPER,1,3.00,5453.64,0.00,0.06,5453.64,0.00,1995-10-19,1995-10-01,1995-10-01,1995,O,MAIL,No Promotion
4383872,60811,Customer#000060811,AUTOMOBILE,21,43806,peach drab grey medium hot,Manufacturer#1,SMALL PLATED COPPER,46,16.00,27996.80,0.07,0.07,26037.02,1959.78,1995-10-19,1995-10-01,1995-10-01,1995,O,FOB,Medium Discount
4383872,60811,Customer#000060811,AUTOMOBILE,21,40758,ghost goldenrod black beige orange,Manufacturer#2,MEDIUM PLATED TIN,47,34.00,57757.50,0.06,0.08,54292.05,3465.45,1995-10-19,1995-10-01,1995-10-01,1995,O,REG AIR,Medium Discount
4383872,60811,Customer#000060811,AUTOMOBILE,21,19099,aquamarine tan firebrick orchid violet,Manufacturer#4,STANDARD POLISHED STEEL,15,46.00,46832.14,0.06,0.08,44022.21,2809.93,1995-10-19,1995-10-01,1995-10-01,1995,O,MAIL,Medium Discount
4383873,85049,Customer#000085049,AUTOMOBILE,16,182792,gainsboro beige azure wheat drab,Manufacturer#2,LARGE POLISHED COPPER,48,10.00,18747.90,0.06,0.03,17623.03,1124.87,1994-02-03,1994-02-01,1994-01-01,1994,F,SHIP,Medium Discount
4383873,85049,Customer#000085049,AUTOMOBILE,16,181223,antique misty aquamarine azure deep,Manufacturer#5,STANDARD POLISHED BRASS,19,27.00,35213.94,0.04,0.04,33805.38,1408.56,1994-02-03,1994-02-01,1994-01-01,1994,F,SHIP,Low Discount
4383873,85049,Customer#000085049,AUTOMOBILE,16,14458,burnished frosted peach orange medium,Manufacturer#2,SMALL BURNISHED COPPER,15,24.00,32938.80,0.05,0.03,31291.86,1646.94,1994-02-03,1994-02-01,1994-01-01,1994,F,AIR,Medium Discount
4383874,65483,Customer#000065483,MACHINERY,16,53382,linen cream purple peach thistle,Manufacturer#4,SMALL BRUSHED COPPER,16,30.00,40061.40,0.10,0.07,36055.26,4006.14,1998-03-26,1998-03-01,1998-01-01,1998,O,AIR,High Discount
4383874,65483,Customer#000065483,MACHINERY,16,178508,rosy cream blanched tan burnished,Manufacturer#5,MEDIUM BURNISHED TIN,43,17.00,26970.50,0.08,0.08,24812.86,2157.64,1998-03-26,1998-03-01,1998-01-01,1998,O,REG AIR,High Discount
4383874,65483,Customer#000065483,MACHINERY,16,171871,moccasin floral chiffon azure rosy,Manufacturer#4,MEDIUM BURNISHED COPPER,50,29.00,56343.23,0.07,0.05,52399.20,3944.03,1998-03-26,1998-03-01,1998-01-01,1998,O,RAIL,Medium Discount
4383874,65483,Customer#000065483,MACHINERY,16,20122,royal grey khaki purple almond,Manufacturer#3,STANDARD PLATED NICKEL,49,44.00,45853.28,0.08,0.04,42185.02,3668.26,1998-03-26,1998-03-01,1998-01-01,1998,O,MAIL,High Discount
4383874,65483,Customer#000065483,MACHINERY,16,181010,blue pink yellow lace indian,Manufacturer#3,LARGE POLISHED BRASS,17,1.00,1091.01,0.10,0.03,981.91,109.10,1998-03-26,1998-03-01,1998-01-01,1998,O,TRUCK,High Discount
4383874,65483,Customer#000065483,MACHINERY,16,27819,blanched rose goldenrod lace forest,Manufacturer#1,SMALL BURNISHED TIN,34,18.00,31442.58,0.07,0.05,29241.60,2200.98,1998-03-26,1998-03-01,1998-01-01,1998,O,SHIP,Medium Discount
4383874,65483,Customer#000065483,MACHINERY,16,146012,pale snow slate aquamarine thistle,Manufacturer#1,PROMO BURNISHED STEEL,31,41.00,43378.41,0.05,0.02,41209.49,2168.92,1998-03-26,1998-03-01,1998-01-01,1998,O,RAIL,Medium Discount
4383875,8602,Customer#000008602,MACHINERY,17,12553,slate violet peru cornflower gainsboro,Manufacturer#2,SMALL POLISHED STEEL,40,50.00,73277.50,0.10,0.03,65949.75,7327.75,1997-01-15,1997-01-01,1997-01-01,1997,O,FOB,High Discount
4383875,8602,Customer#000008602,MACHINERY,17,175296,puff metallic chiffon spring cornflower,Manufacturer#5,SMALL ANODIZED STEEL,14,9.00,12341.61,0.10,0.01,11107.45,1234.16,1997-01-15,1997-01-01,1997-01-01,1997,O,REG AIR,High Discount
4383876,96094,Customer#000096094,BUILDING,20,72491,almond cream powder rosy midnight,Manufacturer#1,ECONOMY POLISHED NICKEL,46,16.00,23415.84,0.03,0.07,22713.36,702.48,1994-01-11,1994-01-01,1994-01-01,1994,F,REG AIR,Low Discount
4383876,96094,Customer#000096094,BUILDING,20,153055,pale pink coral rose chocolate,Manufacturer#2,ECONOMY BURNISHED COPPER,31,41.00,45430.05,0.10,0.00,40887.05,4543.01,1994-01-11,1994-01-01,1994-01-01,1994,F,SHIP,High Discount
4383876,96094,Customer#000096094,BUILDING,20,184803,ivory almond slate orchid white,Manufacturer#4,ECONOMY BRUSHED NICKEL,40,50.00,94390.00,0.05,0.05,89670.50,4719.50,1994-01-11,1994-01-01,1994-01-01,1994,F,RAIL,Medium Discount
4383876,96094,Customer#000096094,BUILDING,20,171405,orchid yellow blue rose white,Manufacturer#1,PROMO BURNISHED BRASS,47,43.00,63485.20,0.02,0.06,62215.50,1269.70,1994-01-11,1994-01-01,1994-01-01,1994,F,REG AIR,Low Discount
4383876,96094,Customer#000096094,BUILDING,20,199857,medium misty steel frosted yellow,Manufacturer#1,STANDARD BURNISHED COPPER,23,31.00,60662.35,0.09,0.05,55202.74,5459.61,1994-01-11,1994-01-01,1994-01-01,1994,F,REG AIR,High Discount
4383876,96094,Customer#000096094,BUILDING,20,192342,tomato turquoise lemon blanched moccasin,Manufacturer#5,ECONOMY POLISHED NICKEL,31,40.00,57373.60,0.10,0.02,51636.24,5737.36,1994-01-11,1994-01-01,1994-01-01,1994,F,FOB,High Discount
4383877,144064,Customer#000144064,BUILDING,6,161191,magenta gainsboro cornflower antique metallic,Manufacturer#4,STANDARD ANODIZED COPPER,29,32.00,40070.08,0.09,0.05,36463.77,3606.31,1992-12-07,1992-12-01,1992-10-01,1992,F,FOB,High Discount
4383877,144064,Customer#000144064,BUILDING,6,133586,wheat lavender rose puff honeydew,Manufacturer#3,SMALL BURNISHED STEEL,16,34.00,55065.72,0.04,0.01,52863.09,2202.63,1992-12-07,1992-12-01,1992-10-01,1992,F,SHIP,Low Discount
4383877,144064,Customer#000144064,BUILDING,6,177133,dim khaki beige blanched thistle,Manufacturer#5,PROMO PLATED BRASS,20,20.00,24202.60,0.00,0.07,24202.60,0.00,1992-12-07,1992-12-01,1992-10-01,1992,F,REG AIR,No Promotion
4383877,144064,Customer#000144064,BUILDING,6,65882,rosy coral sienna salmon forest,Manufacturer#5,STANDARD POLISHED TIN,13,2.00,3695.76,0.10,0.02,3326.18,369.58,1992-12-07,1992-12-01,1992-10-01,1992,F,REG AIR,High Discount
4383877,144064,Customer#000144064,BUILDING,6,67127,metallic orchid forest saddle goldenrod,Manufacturer#4,ECONOMY POLISHED TIN,32,28.00,30635.36,0.02,0.03,30022.65,612.71,1992-12-07,1992-12-01,1992-10-01,1992,F,AIR,Low Discount
4383877,144064,Customer#000144064,BUILDING,6,195918,mint magenta green burnished dodger,Manufacturer#3,STANDARD ANODIZED BRASS,30,11.00,22153.01,0.07,0.04,20602.30,1550.71,1992-12-07,1992-12-01,1992-10-01,1992,F,REG AIR,Medium Discount
4383878,125659,Customer#000125659,BUILDING,20,98712,ivory saddle cornflower black blush,Manufacturer#5,PROMO BRUSHED BRASS,20,25.00,42767.75,0.05,0.04,40629.36,2138.39,1993-12-23,1993-12-01,1993-10-01,1993,F,MAIL,Medium Discount
4383879,88771,Customer#000088771,HOUSEHOLD,21,96149,forest seashell ivory blush sky,Manufacturer#3,ECONOMY POLISHED COPPER,9,45.00,51531.30,0.06,0.06,48439.42,3091.88,1996-03-14,1996-03-01,1996-01-01,1996,O,TRUCK,Medium Discount
4383879,88771,Customer#000088771,HOUSEHOLD,21,174644,peru cream dim cornsilk metallic,Manufacturer#4,STANDARD ANODIZED COPPER,15,50.00,85932.00,0.08,0.06,79057.44,6874.56,1996-03-14,1996-03-01,1996-01-01,1996,O,FOB,High Discount
4383879,88771,Customer#000088771,HOUSEHOLD,21,33013,saddle goldenrod puff rosy chiffon,Manufacturer#3,PROMO PLATED TIN,31,25.00,23650.25,0.02,0.04,23177.25,473.01,1996-03-14,1996-03-01,1996-01-01,1996,O,MAIL,Low Discount
4383904,40804,Customer#000040804,MACHINERY,23,113294,thistle spring coral midnight floral,Manufacturer#5,PROMO ANODIZED TIN,39,25.00,32682.25,0.01,0.05,32355.43,326.82,1997-04-09,1997-04-01,1997-04-01,1997,O,FOB,Low Discount
4383904,40804,Customer#000040804,MACHINERY,23,125572,rose chocolate firebrick seashell saddle,Manufacturer#1,STANDARD BRUSHED BRASS,5,22.00,35146.54,0.03,0.02,34092.14,1054.40,1997-04-09,1997-04-01,1997-04-01,1997,O,FOB,Low Discount
4383904,40804,Customer#000040804,MACHINERY,23,87051,sandy dark wheat cornsilk royal,Manufacturer#4,STANDARD ANODIZED COPPER,48,38.00,39445.90,0.09,0.06,35895.77,3550.13,1997-04-09,1997-04-01,1997-04-01,1997,O,RAIL,High Discount
4383904,40804,Customer#000040804,MACHINERY,23,54404,medium slate sandy spring olive,Manufacturer#3,ECONOMY PLATED NICKEL,7,46.00,62486.40,0.10,0.01,56237.76,6248.64,1997-04-09,1997-04-01,1997-04-01,1997,O,AIR,High Discount
4383904,40804,Customer#000040804,MACHINERY,23,163169,plum peach coral dodger salmon,Manufacturer#5,PROMO BRUSHED COPPER,8,21.00,25875.36,0.09,0.07,23546.58,2328.78,1997-04-09,1997-04-01,1997-04-01,1997,O,FOB,High Discount
4383905,123307,Customer#000123307,AUTOMOBILE,18,179569,wheat medium dark forest blue,Manufacturer#1,LARGE BRUSHED NICKEL,30,12.00,19782.72,0.07,0.02,18397.93,1384.79,1997-01-30,1997-01-01,1997-01-01,1997,O,AIR,Medium Discount
4383905,123307,Customer#000123307,AUTOMOBILE,18,15820,blanched dark beige indian antique,Manufacturer#2,PROMO BURNISHED BRASS,4,39.00,67696.98,0.04,0.01,64989.10,2707.88,1997-01-30,1997-01-01,1997-01-01,1997,O,AIR,Low Discount
4383905,123307,Customer#000123307,AUTOMOBILE,18,83257,yellow saddle chartreuse almond gainsboro,Manufacturer#1,PROMO BURNISHED NICKEL,26,3.00,3720.75,0.07,0.00,3460.30,260.45,1997-01-30,1997-01-01,1997-01-01,1997,O,AIR,Medium Discount
4383905,123307,Customer#000123307,AUTOMOBILE,18,92298,spring saddle cyan peru sandy,Manufacturer#2,STANDARD BRUSHED BRASS,16,25.00,32257.25,0.00,0.05,32257.25,0.00,1997-01-30,1997-01-01,1997-01-01,1997,O,SHIP,No Promotion
4383906,4681,Customer#000004681,FURNITURE,18,65283,pink peru ivory aquamarine drab,Manufacturer#4,MEDIUM PLATED STEEL,9,39.00,48682.92,0.10,0.06,43814.63,4868.29,1996-03-16,1996-03-01,1996-01-01,1996,O,FOB,High Discount
4383906,4681,Customer#000004681,FURNITURE,18,6732,dark smoke navy dodger papaya,Manufacturer#3,STANDARD PLATED COPPER,16,39.00,63910.47,0.06,0.03,60075.84,3834.63,1996-03-16,1996-03-01,1996-01-01,1996,O,MAIL,Medium Discount
4383906,4681,Customer#000004681,FURNITURE,18,130303,violet slate frosted indian olive,Manufacturer#2,ECONOMY ANODIZED BRASS,17,31.00,41332.30,0.10,0.06,37199.07,4133.23,1996-03-16,1996-03-01,1996-01-01,1996,O,REG AIR,High Discount
4383906,4681,Customer#000004681,FURNITURE,18,190060,burnished hot lace peru medium,Manufacturer#4,PROMO ANODIZED NICKEL,19,37.00,42552.22,0.09,0.00,38722.52,3829.70,1996-03-16,1996-03-01,1996-01-01,1996,O,MAIL,High Discount
4383906,4681,Customer#000004681,FURNITURE,18,128741,maroon navy peach tomato lavender,Manufacturer#5,MEDIUM ANODIZED TIN,29,41.00,72559.34,0.02,0.04,71108.15,1451.19,1996-03-16,1996-03-01,1996-01-01,1996,O,REG AIR,Low Discount
4383906,4681,Customer#000004681,FURNITURE,18,145736,violet azure salmon blush khaki,Manufacturer#1,MEDIUM POLISHED STEEL,7,31.00,55233.63,0.03,0.03,53576.62,1657.01,1996-03-16,1996-03-01,1996-01-01,1996,O,MAIL,Low Discount
4383906,4681,Customer#000004681,FURNITURE,18,180390,dodger bisque smoke gainsboro burlywood,Manufacturer#1,ECONOMY BRUSHED COPPER,15,39.00,57345.21,0.06,0.01,53904.50,3440.71,1996-03-16,1996-03-01,1996-01-01,1996,O,AIR,Medium Discount
4383907,60236,Customer#000060236,BUILDING,3,4471,maroon turquoise antique light cyan,Manufacturer#5,ECONOMY BRUSHED NICKEL,24,5.00,6877.35,0.00,0.08,6877.35,0.00,1997-03-16,1997-03-01,1997-01-01,1997,O,AIR,No Promotion
4383908,22313,Customer#000022313,MACHINERY,16,170659,dodger green chartreuse dark burnished,Manufacturer#4,SMALL BURNISHED NICKEL,42,6.00,10377.90,0.10,0.01,9340.11,1037.79,1992-05-29,1992-05-01,1992-04-01,1992,F,MAIL,High Discount
4383908,22313,Customer#000022313,MACHINERY,16,52315,blanched antique grey aquamarine misty,Manufacturer#2,MEDIUM PLATED BRASS,33,19.00,24078.89,0.07,0.03,22393.37,1685.52,1992-05-29,1992-05-01,1992-04-01,1992,F,SHIP,Medium Discount
4383909,4613,Customer#000004613,FURNITURE,5,93018,steel spring deep midnight plum,Manufacturer#5,LARGE POLISHED STEEL,11,34.00,34374.34,0.02,0.00,33686.85,687.49,1997-10-27,1997-10-01,1997-10-01,1997,O,SHIP,Low Discount
4383909,4613,Customer#000004613,FURNITURE,5,141547,ivory bisque red medium lime,Manufacturer#5,LARGE BRUSHED BRASS,27,27.00,42890.58,0.09,0.01,39030.43,3860.15,1997-10-27,1997-10-01,1997-10-01,1997,O,MAIL,High Discount
4383909,4613,Customer#000004613,FURNITURE,5,169662,salmon royal antique lace chiffon,Manufacturer#5,STANDARD BRUSHED COPPER,14,39.00,67534.74,0.07,0.00,62807.31,4727.43,1997-10-27,1997-10-01,1997-10-01,1997,O,MAIL,Medium Discount
4383909,4613,Customer#000004613,FURNITURE,5,102894,blush royal red white midnight,Manufacturer#1,ECONOMY POLISHED TIN,14,19.00,36040.91,0.04,0.02,34599.27,1441.64,1997-10-27,1997-10-01,1997-10-01,1997,O,MAIL,Low Discount
4383909,4613,Customer#000004613,FURNITURE,5,134799,orchid pink grey purple magenta,Manufacturer#4,PROMO BRUSHED BRASS,29,13.00,23839.27,0.06,0.01,22408.91,1430.36,1997-10-27,1997-10-01,1997-10-01,1997,O,FOB,Medium Discount
4383909,4613,Customer#000004613,FURNITURE,5,156372,mint aquamarine royal coral cream,Manufacturer#3,LARGE BURNISHED BRASS,19,8.00,11426.96,0.06,0.04,10741.34,685.62,1997-10-27,1997-10-01,1997-10-01,1997,O,SHIP,Medium Discount
4383909,4613,Customer#000004613,FURNITURE,5,143184,chiffon bisque white honeydew salmon,Manufacturer#5,ECONOMY ANODIZED COPPER,48,29.00,35588.22,0.00,0.01,35588.22,0.00,1997-10-27,1997-10-01,1997-10-01,1997,O,AIR,No Promotion
4383910,124795,Customer#000124795,MACHINERY,10,77697,lace powder grey cornflower cream,Manufacturer#4,SMALL PLATED NICKEL,22,30.00,50240.70,0.01,0.07,49738.29,502.41,1994-07-31,1994-07-01,1994-07-01,1994,F,AIR,Low Discount
4383910,124795,Customer#000124795,MACHINERY,10,47437,floral seashell snow lawn puff,Manufacturer#5,SMALL BRUSHED COPPER,9,10.00,13844.30,0.06,0.03,13013.64,830.66,1994-07-31,1994-07-01,1994-07-01,1994,F,FOB,Medium Discount
4383910,124795,Customer#000124795,MACHINERY,10,58470,orange moccasin papaya metallic linen,Manufacturer#4,PROMO ANODIZED TIN,49,36.00,51424.92,0.06,0.01,48339.42,3085.50,1994-07-31,1994-07-01,1994-07-01,1994,F,SHIP,Medium Discount
4383910,124795,Customer#000124795,MACHINERY,10,103176,thistle azure coral sky sienna,Manufacturer#5,STANDARD PLATED TIN,24,35.00,41270.95,0.09,0.07,37556.56,3714.39,1994-07-31,1994-07-01,1994-07-01,1994,F,MAIL,High Discount
4383910,124795,Customer#000124795,MACHINERY,10,62247,grey slate blanched medium chartreuse,Manufacturer#5,LARGE BURNISHED STEEL,28,2.00,2418.48,0.04,0.08,2321.74,96.74,1994-07-31,1994-07-01,1994-07-01,1994,F,MAIL,Low Discount
4383910,124795,Customer#000124795,MACHINERY,10,173460,lawn sky green burlywood floral,Manufacturer#1,SMALL POLISHED NICKEL,38,25.00,38336.50,0.06,0.02,36036.31,2300.19,1994-07-31,1994-07-01,1994-07-01,1994,F,REG AIR,Medium Discount
4383910,124795,Customer#000124795,MACHINERY,10,137608,rosy indian goldenrod grey dim,Manufacturer#1,LARGE BURNISHED NICKEL,36,39.00,64178.40,0.10,0.02,57760.56,6417.84,1994-07-31,1994-07-01,1994-07-01,1994,F,MAIL,High Discount
4383911,108124,Customer#000108124,FURNITURE,20,162034,lawn pink brown drab sky,Manufacturer#2,PROMO BURNISHED COPPER,48,34.00,37265.02,0.05,0.07,35401.77,1863.25,1994-04-10,1994-04-01,1994-04-01,1994,F,TRUCK,Medium Discount
4383911,108124,Customer#000108124,FURNITURE,20,102290,burlywood lime beige frosted rosy,Manufacturer#2,LARGE BURNISHED TIN,48,38.00,49107.02,0.05,0.08,46651.67,2455.35,1994-04-10,1994-04-01,1994-04-01,1994,F,RAIL,Medium Discount
4383911,108124,Customer#000108124,FURNITURE,20,184339,olive frosted saddle violet linen,Manufacturer#4,ECONOMY PLATED STEEL,7,41.00,58356.53,0.09,0.01,53104.44,5252.09,1994-04-10,1994-04-01,1994-04-01,1994,F,AIR,High Discount
4383936,127855,Customer#000127855,FURNITURE,9,140423,ghost hot cream linen seashell,Manufacturer#1,SMALL ANODIZED BRASS,8,34.00,49756.28,0.08,0.04,45775.78,3980.50,1997-04-13,1997-04-01,1997-04-01,1997,O,RAIL,High Discount
4383936,127855,Customer#000127855,FURNITURE,9,87091,saddle indian chartreuse cornflower green,Manufacturer#3,PROMO POLISHED NICKEL,40,49.00,52826.41,0.07,0.06,49128.56,3697.85,1997-04-13,1997-04-01,1997-04-01,1997,O,REG AIR,Medium Discount
4383936,127855,Customer#000127855,FURNITURE,9,122970,green plum smoke violet deep,Manufacturer#3,MEDIUM POLISHED NICKEL,19,32.00,63775.04,0.07,0.01,59310.79,4464.25,1997-04-13,1997-04-01,1997-04-01,1997,O,TRUCK,Medium Discount
4383937,95237,Customer#000095237,BUILDING,6,160521,lace peru honeydew chiffon linen,Manufacturer#3,PROMO POLISHED BRASS,50,31.00,49027.12,0.07,0.06,45595.22,3431.90,1993-05-22,1993-05-01,1993-04-01,1993,F,MAIL,Medium Discount
4383937,95237,Customer#000095237,BUILDING,6,60188,green frosted almond moccasin slate,Manufacturer#1,STANDARD PLATED STEEL,17,5.00,5740.90,0.02,0.05,5626.08,114.82,1993-05-22,1993-05-01,1993-04-01,1993,F,MAIL,Low Discount
